numEurope	CIS	codeEurope	fullNumber	numSPC	date	year	url	fileName
1036	69181040	EU/1/15/1036	20200813148603	148603	2020-08-13	2020	http://ec.europa.eu/health/documents/community-register/2020/20200813148603/anx_148603_fr.pdf	anx_148603_fr.pdf
1042	62570612	EU/1/15/1042	20210929153038	153038	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153038/anx_153038_fr.pdf	anx_153038_fr.pdf
1043	66719612	EU/1/15/1043	20211112154092	154092	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112154092/anx_154092_fr.pdf	anx_154092_fr.pdf
1043	63236206	EU/1/15/1043	20211112154092	154092	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112154092/anx_154092_fr.pdf	anx_154092_fr.pdf
1043	65864619	EU/1/15/1043	20211112154092	154092	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112154092/anx_154092_fr.pdf	anx_154092_fr.pdf
1045	67723873	EU/1/15/1045	20200930149042	149042	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149042/anx_149042_fr.pdf	anx_149042_fr.pdf
1045	67398390	EU/1/15/1045	20200930149042	149042	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149042/anx_149042_fr.pdf	anx_149042_fr.pdf
1045	68923567	EU/1/15/1045	20200930149042	149042	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930149042/anx_149042_fr.pdf	anx_149042_fr.pdf
1046	64440763	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	69009069	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	66735584	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	60602449	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	69349794	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	63314092	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	63964656	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1046	68853909	EU/1/15/1046	20220106154484	154484	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154484/anx_154484_fr.pdf	anx_154484_fr.pdf
1047	62003633	EU/1/15/1047	20210624154262	154262	2021-06-24	2021	http://ec.europa.eu/health/documents/community-register/2021/20210624154262/anx_154262_fr.pdf	anx_154262_fr.pdf
1048	65045274	EU/1/15/1048	20200625148210	148210	2020-06-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200625148210/anx_148210_fr.pdf	anx_148210_fr.pdf
1049	65839815	EU/1/15/1049	20210915152817	152817	2021-09-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20210915152817/anx_152817_fr.pdf	anx_152817_fr.pdf
1053	68572869	EU/1/15/1053	20201209149754	149754	2020-12-09	2020	http://ec.europa.eu/health/documents/community-register/2020/20201209149754/anx_149754_fr.pdf	anx_149754_fr.pdf
1054	69504052	EU/1/15/1054	20210929153109	153109	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153109/anx_153109_fr.pdf	anx_153109_fr.pdf
1054	69236138	EU/1/15/1054	20210929153109	153109	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153109/anx_153109_fr.pdf	anx_153109_fr.pdf
1054	65655384	EU/1/15/1054	20210929153109	153109	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153109/anx_153109_fr.pdf	anx_153109_fr.pdf
1056	63555182	EU/1/15/1056	20210929153043	153043	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153043/anx_153043_fr.pdf	anx_153043_fr.pdf
1057	69681070	EU/1/15/1057	20220131154757	154757	2022-01-31	2022	http://ec.europa.eu/health/documents/community-register/2022/20220131154757/anx_154757_fr.pdf	anx_154757_fr.pdf
1057	67768231	EU/1/15/1057	20220131154757	154757	2022-01-31	2022	http://ec.europa.eu/health/documents/community-register/2022/20220131154757/anx_154757_fr.pdf	anx_154757_fr.pdf
1057	64840348	EU/1/15/1057	20220131154757	154757	2022-01-31	2022	http://ec.europa.eu/health/documents/community-register/2022/20220131154757/anx_154757_fr.pdf	anx_154757_fr.pdf
1058	61816438	EU/1/15/1058	20210519151470	151470	2021-05-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20210519151470/anx_151470_fr.pdf	anx_151470_fr.pdf
1058	65122144	EU/1/15/1058	20210519151470	151470	2021-05-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20210519151470/anx_151470_fr.pdf	anx_151470_fr.pdf
1058	65849001	EU/1/15/1058	20210519151470	151470	2021-05-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20210519151470/anx_151470_fr.pdf	anx_151470_fr.pdf
1059	61962699	EU/1/15/1059	20201118149456	149456	2020-11-18	2020	http://ec.europa.eu/health/documents/community-register/2020/20201118149456/anx_149456_fr.pdf	anx_149456_fr.pdf
1059	66352529	EU/1/15/1059	20201118149456	149456	2020-11-18	2020	http://ec.europa.eu/health/documents/community-register/2020/20201118149456/anx_149456_fr.pdf	anx_149456_fr.pdf
1059	65639871	EU/1/15/1059	20201118149456	149456	2020-11-18	2020	http://ec.europa.eu/health/documents/community-register/2020/20201118149456/anx_149456_fr.pdf	anx_149456_fr.pdf
1059	66209488	EU/1/15/1059	20201118149456	149456	2020-11-18	2020	http://ec.europa.eu/health/documents/community-register/2020/20201118149456/anx_149456_fr.pdf	anx_149456_fr.pdf
1060	62529551	EU/1/15/1060	20210416151233	151233	2021-04-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210416151233/anx_151233_fr.pdf	anx_151233_fr.pdf
1060	69270884	EU/1/15/1060	20210416151233	151233	2021-04-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210416151233/anx_151233_fr.pdf	anx_151233_fr.pdf
1060	64296925	EU/1/15/1060	20210416151233	151233	2021-04-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210416151233/anx_151233_fr.pdf	anx_151233_fr.pdf
1061	65453475	EU/1/15/1061	20200917148957	148957	2020-09-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200917148957/anx_148957_fr.pdf	anx_148957_fr.pdf
1062	60150015	EU/1/15/1062	20200825148747	148747	2020-08-25	2020	http://ec.europa.eu/health/documents/community-register/2020/20200825148747/anx_148747_fr.pdf	anx_148747_fr.pdf
1063	61806426	EU/1/15/1063	20200813148726	148726	2020-08-13	2020	http://ec.europa.eu/health/documents/community-register/2020/20200813148726/anx_148726_fr.pdf	anx_148726_fr.pdf
1065	67185951	EU/1/15/1065	20200930148979	148979	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930148979/anx_148979_fr.pdf	anx_148979_fr.pdf
1065	61707499	EU/1/15/1065	20200930148979	148979	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930148979/anx_148979_fr.pdf	anx_148979_fr.pdf
1067	61708715	EU/1/15/1067	20211019153450	153450	2021-10-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20211019153450/anx_153450_fr.pdf	anx_153450_fr.pdf
1067	69831794	EU/1/15/1067	20211019153450	153450	2021-10-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20211019153450/anx_153450_fr.pdf	anx_153450_fr.pdf
1068	64901947	EU/1/15/1068	20201217149764	149764	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217149764/anx_149764_fr.pdf	anx_149764_fr.pdf
1068	61666846	EU/1/15/1068	20201217149764	149764	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217149764/anx_149764_fr.pdf	anx_149764_fr.pdf
1070	60658693	EU/1/15/1070	20201120149555	149555	2020-11-20	2020	http://ec.europa.eu/health/documents/community-register/2020/20201120149555/anx_149555_fr.pdf	anx_149555_fr.pdf
1070	61861579	EU/1/15/1070	20201120149555	149555	2020-11-20	2020	http://ec.europa.eu/health/documents/community-register/2020/20201120149555/anx_149555_fr.pdf	anx_149555_fr.pdf
1071	66929607	EU/1/15/1071	20220127154413	154413	2022-01-27	2022	http://ec.europa.eu/health/documents/community-register/2022/20220127154413/anx_154413_fr.pdf	anx_154413_fr.pdf
1072	66242506	EU/1/15/1072	20200924148966	148966	2020-09-24	2020	http://ec.europa.eu/health/documents/community-register/2020/20200924148966/anx_148966_fr.pdf	anx_148966_fr.pdf
1073	65519142	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1073	60579228	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1073	64065772	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1073	64872342	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1073	67429003	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1073	63546596	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1073	64002423	EU/1/15/1073	20211122153794	153794	2021-11-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211122153794/anx_153794_fr.pdf	anx_153794_fr.pdf
1074	64504550	EU/1/15/1074	20220131154572	154572	2022-01-31	2022	http://ec.europa.eu/health/documents/community-register/2022/20220131154572/anx_154572_fr.pdf	anx_154572_fr.pdf
1074	69653644	EU/1/15/1074	20220131154572	154572	2022-01-31	2022	http://ec.europa.eu/health/documents/community-register/2022/20220131154572/anx_154572_fr.pdf	anx_154572_fr.pdf
1074	62130342	EU/1/15/1074	20220131154572	154572	2022-01-31	2022	http://ec.europa.eu/health/documents/community-register/2022/20220131154572/anx_154572_fr.pdf	anx_154572_fr.pdf
1076	60797807	EU/1/15/1076	20200917149046	149046	2020-09-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200917149046/anx_149046_fr.pdf	anx_149046_fr.pdf
1076	68686890	EU/1/15/1076	20200917149046	149046	2020-09-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200917149046/anx_149046_fr.pdf	anx_149046_fr.pdf
1076	66206474	EU/1/15/1076	20200917149046	149046	2020-09-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200917149046/anx_149046_fr.pdf	anx_149046_fr.pdf
1076	64966902	EU/1/15/1076	20200917149046	149046	2020-09-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200917149046/anx_149046_fr.pdf	anx_149046_fr.pdf
1076	65700541	EU/1/15/1076	20200917149046	149046	2020-09-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20200917149046/anx_149046_fr.pdf	anx_149046_fr.pdf
1079	69688620	EU/1/15/1079	20200924148951	148951	2020-09-24	2020	http://ec.europa.eu/health/documents/community-register/2020/20200924148951/anx_148951_fr.pdf	anx_148951_fr.pdf
1082	62876801	EU/1/15/1082	20210723152543	152543	2021-07-23	2021	http://ec.europa.eu/health/documents/community-register/2021/20210723152543/anx_152543_fr.pdf	anx_152543_fr.pdf
1083	63817001	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	64003920	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	62611475	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	67667620	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	66157358	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	63092880	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	61387896	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1083	61050007	EU/1/15/1083	20211126154013	154013	2021-11-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20211126154013/anx_154013_fr.pdf	anx_154013_fr.pdf
1085	61077659	EU/1/15/1085	20210812152808	152808	2021-08-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20210812152808/anx_152808_fr.pdf	anx_152808_fr.pdf
1085	60241034	EU/1/15/1085	20210812152808	152808	2021-08-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20210812152808/anx_152808_fr.pdf	anx_152808_fr.pdf
1086	60368512	EU/1/16/1086	20210521151828	151828	2021-05-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210521151828/anx_151828_fr.pdf	anx_151828_fr.pdf
1086	60463095	EU/1/16/1086	20210521151828	151828	2021-05-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210521151828/anx_151828_fr.pdf	anx_151828_fr.pdf
1090	62240543	EU/1/16/1090	20211019153451	153451	2021-10-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20211019153451/anx_153451_fr.pdf	anx_153451_fr.pdf
1091	67690302	EU/1/16/1091	20210929153075	153075	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153075/anx_153075_fr.pdf	anx_153075_fr.pdf
1091	60542735	EU/1/16/1091	20210929153075	153075	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153075/anx_153075_fr.pdf	anx_153075_fr.pdf
1091	66397937	EU/1/16/1091	20210929153075	153075	2021-09-29	2021	http://ec.europa.eu/health/documents/community-register/2021/20210929153075/anx_153075_fr.pdf	anx_153075_fr.pdf
1092	60656799	EU/1/16/1092	20210915152897	152897	2021-09-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20210915152897/anx_152897_fr.pdf	anx_152897_fr.pdf
1092	66160525	EU/1/16/1092	20210915152897	152897	2021-09-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20210915152897/anx_152897_fr.pdf	anx_152897_fr.pdf
1092	62641835	EU/1/16/1092	20210915152897	152897	2021-09-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20210915152897/anx_152897_fr.pdf	anx_152897_fr.pdf
1093	61436457	EU/1/16/1093	20211115153871	153871	2021-11-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20211115153871/anx_153871_fr.pdf	anx_153871_fr.pdf
1093	64892042	EU/1/16/1093	20211115153871	153871	2021-11-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20211115153871/anx_153871_fr.pdf	anx_153871_fr.pdf
1093	64784675	EU/1/16/1093	20211115153871	153871	2021-11-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20211115153871/anx_153871_fr.pdf	anx_153871_fr.pdf
1094	69537091	EU/1/16/1094	20211112153315	153315	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112153315/anx_153315_fr.pdf	anx_153315_fr.pdf
1094	66833683	EU/1/16/1094	20211112153315	153315	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112153315/anx_153315_fr.pdf	anx_153315_fr.pdf
1094	69663414	EU/1/16/1094	20211112153315	153315	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112153315/anx_153315_fr.pdf	anx_153315_fr.pdf
1095	63102506	EU/1/16/1095	20210204150383	150383	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150383/anx_150383_fr.pdf	anx_150383_fr.pdf
1095	65247870	EU/1/16/1095	20210204150383	150383	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150383/anx_150383_fr.pdf	anx_150383_fr.pdf
1095	61645574	EU/1/16/1095	20210204150383	150383	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150383/anx_150383_fr.pdf	anx_150383_fr.pdf
1095	60216127	EU/1/16/1095	20210204150383	150383	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150383/anx_150383_fr.pdf	anx_150383_fr.pdf
1095	63369480	EU/1/16/1095	20210204150383	150383	2021-02-04	2021	http://ec.europa.eu/health/documents/community-register/2021/20210204150383/anx_150383_fr.pdf	anx_150383_fr.pdf
1096	69681469	EU/1/16/1096	20201214149805	149805	2020-12-14	2020	http://ec.europa.eu/health/documents/community-register/2020/20201214149805/anx_149805_fr.pdf	anx_149805_fr.pdf
1096	65185956	EU/1/16/1096	20201214149805	149805	2020-12-14	2020	http://ec.europa.eu/health/documents/community-register/2020/20201214149805/anx_149805_fr.pdf	anx_149805_fr.pdf
1098	66430312	EU/1/16/1098	20210211150447	150447	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150447/anx_150447_fr.pdf	anx_150447_fr.pdf
1098	60256036	EU/1/16/1098	20210211150447	150447	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150447/anx_150447_fr.pdf	anx_150447_fr.pdf
1098	64611260	EU/1/16/1098	20210211150447	150447	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150447/anx_150447_fr.pdf	anx_150447_fr.pdf
1098	64832013	EU/1/16/1098	20210211150447	150447	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150447/anx_150447_fr.pdf	anx_150447_fr.pdf
1098	68071018	EU/1/16/1098	20210211150447	150447	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150447/anx_150447_fr.pdf	anx_150447_fr.pdf
1099	66325208	EU/1/16/1099	20210211150434	150434	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150434/anx_150434_fr.pdf	anx_150434_fr.pdf
1099	69342796	EU/1/16/1099	20210211150434	150434	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150434/anx_150434_fr.pdf	anx_150434_fr.pdf
1101	60047225	EU/1/16/1101	20220106154122	154122	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154122/anx_154122_fr.pdf	anx_154122_fr.pdf
1101	67352140	EU/1/16/1101	20220106154122	154122	2022-01-06	2022	http://ec.europa.eu/health/documents/community-register/2022/20220106154122/anx_154122_fr.pdf	anx_154122_fr.pdf
1104	67300396	EU/1/16/1104	20210212150537	150537	2021-02-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20210212150537/anx_150537_fr.pdf	anx_150537_fr.pdf
1106	69531804	EU/1/16/1106	20210211150425	150425	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150425/anx_150425_fr.pdf	anx_150425_fr.pdf
1109	69979273	EU/1/16/1109	20210211150378	150378	2021-02-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210211150378/anx_150378_fr.pdf	anx_150378_fr.pdf
1110	67716786	EU/1/16/1110	20211209153743	153743	2021-12-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20211209153743/anx_153743_fr.pdf	anx_153743_fr.pdf
1112	64689693	EU/1/16/1112	20210114150152	150152	2021-01-14	2021	http://ec.europa.eu/health/documents/community-register/2021/20210114150152/anx_150152_fr.pdf	anx_150152_fr.pdf
1115	61483364	EU/1/16/1115	20210421151217	151217	2021-04-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210421151217/anx_151217_fr.pdf	anx_151217_fr.pdf
1115	66335088	EU/1/16/1115	20210421151217	151217	2021-04-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210421151217/anx_151217_fr.pdf	anx_151217_fr.pdf
1115	62103459	EU/1/16/1115	20210421151217	151217	2021-04-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210421151217/anx_151217_fr.pdf	anx_151217_fr.pdf
1116	60348342	EU/1/16/1116	20220107154090	154090	2022-01-07	2022	http://ec.europa.eu/health/documents/community-register/2022/20220107154090/anx_154090_fr.pdf	anx_154090_fr.pdf
1116	63434686	EU/1/16/1116	20220107154090	154090	2022-01-07	2022	http://ec.europa.eu/health/documents/community-register/2022/20220107154090/anx_154090_fr.pdf	anx_154090_fr.pdf
1119	66198173	EU/1/16/1119	20211022153431	153431	2021-10-22	2021	http://ec.europa.eu/health/documents/community-register/2021/20211022153431/anx_153431_fr.pdf	anx_153431_fr.pdf
1124	61417987	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	63424973	EU/1/15/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	67311325	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	62151087	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	65556144	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	69285434	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	64988507	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1124	61060987	EU/1/16/1124	20210621154186	154186	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154186/anx_154186_fr.pdf	anx_154186_fr.pdf
1125	68986222	EU/1/16/1125	20210601151505	151505	2021-06-01	2021	http://ec.europa.eu/health/documents/community-register/2021/20210601151505/anx_151505_fr.pdf	anx_151505_fr.pdf
1127	66747729	EU/1/16/1127	20210716154797	154797	2021-07-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210716154797/anx_154797_fr.pdf	anx_154797_fr.pdf
1129	63308730	EU/1/16/1129	20211019154700	154700	2021-10-19	2021	http://ec.europa.eu/health/documents/community-register/2021/20211019154700/anx_154700_fr.pdf	anx_154700_fr.pdf
1130	63390752	EU/1/16/1130	20210716152315	152315	2021-07-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210716152315/anx_152315_fr.pdf	anx_152315_fr.pdf
1132	61189163	EU/1/16/1132	20220120154504	154504	2022-01-20	2022	http://ec.europa.eu/health/documents/community-register/2022/20220120154504/anx_154504_fr.pdf	anx_154504_fr.pdf
1132	69247501	EU/1/16/1132	20220120154504	154504	2022-01-20	2022	http://ec.europa.eu/health/documents/community-register/2022/20220120154504/anx_154504_fr.pdf	anx_154504_fr.pdf
1132	61999103	EU/1/16/1132	20220120154504	154504	2022-01-20	2022	http://ec.europa.eu/health/documents/community-register/2022/20220120154504/anx_154504_fr.pdf	anx_154504_fr.pdf
1132	63145137	EU/1/16/1132	20220120154504	154504	2022-01-20	2022	http://ec.europa.eu/health/documents/community-register/2022/20220120154504/anx_154504_fr.pdf	anx_154504_fr.pdf
1132	63297419	EU/1/16/1132	20220120154504	154504	2022-01-20	2022	http://ec.europa.eu/health/documents/community-register/2022/20220120154504/anx_154504_fr.pdf	anx_154504_fr.pdf
1133	65271985	EU/1/16/1133	20211115153868	153868	2021-11-15	2021	http://ec.europa.eu/health/documents/community-register/2021/20211115153868/anx_153868_fr.pdf	anx_153868_fr.pdf
1134	69190025	EU/1/16/1134	20211028153659	153659	2021-10-28	2021	http://ec.europa.eu/health/documents/community-register/2021/20211028153659/anx_153659_fr.pdf	anx_153659_fr.pdf
1136	68164846	EU/1/16/1136	20210421151172	151172	2021-04-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210421151172/anx_151172_fr.pdf	anx_151172_fr.pdf
1136	69990857	EU/1/16/1136	20210421151172	151172	2021-04-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210421151172/anx_151172_fr.pdf	anx_151172_fr.pdf
1136	66607321	EU/1/16/1136	20210421151172	151172	2021-04-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210421151172/anx_151172_fr.pdf	anx_151172_fr.pdf
1137	65835628	EU/1/16/1137	20210827152569	152569	2021-08-27	2021	http://ec.europa.eu/health/documents/community-register/2021/20210827152569/anx_152569_fr.pdf	anx_152569_fr.pdf
1138	62598280	EU/1/16/1138	20210621154178	154178	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154178/anx_154178_fr.pdf	anx_154178_fr.pdf
1138	63696471	EU/1/16/1138	20210621154178	154178	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154178/anx_154178_fr.pdf	anx_154178_fr.pdf
1138	64449755	EU/1/16/1138	20210621154178	154178	2021-06-21	2021	http://ec.europa.eu/health/documents/community-register/2021/20210621154178/anx_154178_fr.pdf	anx_154178_fr.pdf
1139	61233389	EU/1/16/1139	20220112154180	154180	2022-01-12	2022	http://ec.europa.eu/health/documents/community-register/2022/20220112154180/anx_154180_fr.pdf	anx_154180_fr.pdf
1139	69761794	EU/1/16/1139	20220112154180	154180	2022-01-12	2022	http://ec.europa.eu/health/documents/community-register/2022/20220112154180/anx_154180_fr.pdf	anx_154180_fr.pdf
1140	63124787	EU/1/16/1140	20211028153554	153554	2021-10-28	2021	http://ec.europa.eu/health/documents/community-register/2021/20211028153554/anx_153554_fr.pdf	anx_153554_fr.pdf
1140	69977258	EU/1/16/1140	20211028153554	153554	2021-10-28	2021	http://ec.europa.eu/health/documents/community-register/2021/20211028153554/anx_153554_fr.pdf	anx_153554_fr.pdf
1140	65602549	EU/1/16/1140	20211028153554	153554	2021-10-28	2021	http://ec.europa.eu/health/documents/community-register/2021/20211028153554/anx_153554_fr.pdf	anx_153554_fr.pdf
1141	65028549	EU/1/16/1141	20211112153241	153241	2021-11-12	2021	http://ec.europa.eu/health/documents/community-register/2021/20211112153241/anx_153241_fr.pdf	anx_153241_fr.pdf
1142	69279221	EU/1/16/1142	20210916152793	152793	2021-09-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210916152793/anx_152793_fr.pdf	anx_152793_fr.pdf
1142	61970183	EU/1/16/1142	20210916152793	152793	2021-09-16	2021	http://ec.europa.eu/health/documents/community-register/2021/20210916152793/anx_152793_fr.pdf	anx_152793_fr.pdf
